Price,Brand,Model,Edition,Year,Condition,Transmission,Body,Fuel,Capacity,Mileage
"7,350,000",Honda,Fit Shuttle,GP 2,2013,Used,Automatic,Station wagon,Hybrid,"1,500 cc","135,000 km"
"5,390,000",Nissan,Cefiro,230JM J31,2006,Used,Automatic,Saloon,Petrol,"2,400 cc","124,000 km"
"5,290,000",Toyota,Mark,2  Grande GX 110,2000,Used,Automatic,Saloon,Petrol,"2,000 cc","154,000 km"
"26,900,000",Audi,A5,S-LINE,2018,Used,Automatic,Saloon,Petrol,"1,400 cc","35,600 km"
"4,500,000",Nissan,Sunny,Nissan,2008,Used,Manual,Saloon,Petrol,"1,300 cc","162,000 km"
"5,690,000",Honda,Fit,GP1 Smart Key,2012,Used,Automatic,Hatchback,Petrol,"1,330 cc","98,080 km"
"2,980,000",Hyundai,Sonata,H-matic,2001,Used,Automatic,Saloon,Petrol,"2,000 cc","190,000 km"
"7,950,000",Daihatsu,Terios,Full Option,2011,Used,Automatic,SUV / 4x4,Petrol,"1,495 cc","99,696 km"
"1,000,000",Toyota,Corolla,KE20,1971,Used,Manual,Hatchback,Petrol,"1,200 cc","150,000 km"
"17,200,000",BMW,328i,Sports -F30,2012,Used,Automatic,Saloon,Petrol,"1,997 cc","87,087 km"
"8,975,000",Toyota,Tank,Gs Coustome,2018,Used,Automatic,MPV,Petrol,"1,000 cc","23,000 km"
"1,300,000",Toyota,Corolla,L.KE72V,1986,Used,Manual,Station wagon,Petrol,"1,300 cc","249,451 km"
"7,990,000",Toyota,Axio,G GRADE,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","70,000 km"
"10,850,000",DFSK,Glory,DFSK,2018,Used,Automatic,SUV / 4x4,Petrol,"1,490 cc","12,100 km"
"16,500,000",Peugeot,3008,Active,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","87,000 km"
"3,525,000",Fiat,Punto,Automatic,2006,Used,Automatic,Hatchback,Petrol,"1,400 cc","124,000 km"
"4,350,000",Suzuki,Celerio,ZXi,2016,Used,Manual,Hatchback,Petrol,"1,000 cc","23,000 km"
"4,265,000",Toyota,Passo,Auto,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","122,000 km"
"6,430,000",Toyota,Axio,2007,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km"
"1,585,000",Maruti Suzuki,800,suzuki maruti EFI,2004,Used,Manual,Hatchback,Petrol,800 cc,"56,150 km"
"2,955,000",Toyota,Corolla,L TOURING EE102,1999,Used,Automatic,Station wagon,Petrol,"1,300 cc","145,000 km"
"14,800,000",Honda,Civic,Sedan EX Tech Pack,2018,Used,Tiptronic,Saloon,Petrol,"1,000 cc","7,000 km"
"7,970,000",Suzuki,Swift,RS Turbo,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","42,000 km"
"3,190,000",Nissan,Bluebird,QU14,1999,Used,Automatic,Saloon,Petrol,"1,790 cc","172,000 km"
"8,590,000",Toyota,Vitz,Edition 3,2019,Used,Automatic,Hatchback,Hybrid,"1,000 cc","12,694 km"
"4,630,000",Toyota,Vios,Auto,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","146,000 km"
"7,375,000",Toyota,Allion,260,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","172,500 km"
"5,790,000",Honda,Insight,Full Option,2009,Used,Automatic,Saloon,Hybrid,"1,330 cc","128,323 km"
"6,500,000",Toyota,Prius,ZVW30,2011,Used,Automatic,Saloon,Petrol,"1,790 cc","216,000 km"
"6,090,000",Suzuki,Wagon R Stingray,Turbo,2018,Used,Automatic,Hatchback,Hybrid,650 cc,"37,960 km"
"6,975,000",Toyota,Axio,G Grade,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","109,000 km"
"4,390,000",Toyota,Passo,2012,2010,Used,Automatic,Hatchback,Petrol,"1,000 cc","128,000 km"
"6,990,000",Toyota,Vitz,Safety Edition,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","62,000 km"
"6,850,000",Suzuki,Swift,Japan,2013,Used,Automatic,Hatchback,Petrol,"1,300 cc","47,000 km"
"3,990,000",Nissan,March,AK12,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","140,000 km"
"6,990,000",Honda,Fit,GB5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","95,000 km"
"4,850,000",Mazda,Flair,Spacia Power Door 2,2017,Used,Automatic,Hatchback,Hybrid,650 cc,"60,000 km"
"4,580,000",Suzuki,Wagon R FZ,Safety,2015,Used,Automatic,Hatchback,Hybrid,650 cc,"52,000 km"
"4,890,000",Suzuki,Wagon R Stingray,J Style,2014,Used,Automatic,Hatchback,Petrol,660 cc,"53,300 km"
"21,250,000",BMW,X2,M Sport- F39,2018,Used,Automatic,SUV / 4x4,Petrol,"1,499 cc","34,636 km"
"33,000,000",BMW,530e,M Sport- G30,2017,Used,Automatic,Saloon,Hybrid,"1,998 cc","40,710 km"
"8,775,000",Suzuki,Swift,RS TURBO,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","36,000 km"
"7,975,000",Toyota,Camry,G Grade Dignes,2007,Used,Automatic,Saloon,Petrol,"2,400 cc","110,000 km"
"6,200,000",Toyota,Harrier,HARRIER,2003,Used,Automatic,SUV / 4x4,Petrol,"2,496 cc","134,483 km"
"12,900,000",Toyota,Raize,z grade,2020,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","9,000 km"
"860,000",Toyota,Corolla,AE 80,1985,Used,Manual,Saloon,Petrol,"1,300 cc","300,000 km"
"74,000,000",Toyota,Land Cruiser Sahara,Toyota,2016,Used,Automatic,SUV / 4x4,Diesel,"4,500 cc","136,000 km"
"29,500,000",BMW,i8,Coup̩,2018,Used,Automatic,Coup̩/Sports,Petrol,"1,500 cc","20,000 km"
"12,975,000",Toyota,Axio,WXB,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","34,000 km"
"11,575,000",Suzuki,Maruti,800CC,2003,Used,Manual,Hatchback,Petrol,800 cc,"55,580 km"
"6,350,000",Toyota,Aqua,S Limited,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","92,000 km"
"6,985,000",Toyota,Rush,PUSH START 2013,2007,Used,Automatic,SUV / 4x4,Petrol,"1,490 cc","120,452 km"
"3,450,000",Suzuki,Alto,2016,2016,Used,Manual,Hatchback,Petrol,800 cc,"42,000 km"
"3,075,000",Renault,KWID,Sports Rxt Exchange,2016,Used,Manual,Hatchback,Petrol,800 cc,"99,000 km"
"17,500,000",Toyota,Harrier,Hybrid,2014,Used,Automatic,Station wagon,Hybrid,"2,400 cc","130,000 km"
"79,900,000",Land Rover,Range Rover,Lwb Autobiography,2018,Used,Tiptronic,SUV / 4x4,Petrol,"2,000 cc","54,000 km"
"17,100,000",Audi,A6,RS6,2013,Used,Automatic,Saloon,Diesel,"2,000 cc","100,900 km"
"14,300,000",Audi,Q2,Q2 S Line 2018,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","92,800 km"
"7,100,000",Peugeot,3008,3008,2012,Used,Tiptronic,MPV,Petrol,"1,600 cc","119,000 km"
"6,375,000",Honda,Fit,Honda Fit GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","74,200 km"
"14,500,000",Land Rover,Defender,110 TDI 300,1990,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","225,000 km"
"5,290,000",Toyota,Mark,2 Grande GX 110,2000,Used,Automatic,Saloon,Petrol,"2,000 cc","154,000 km"
"14,950,000",Honda,Civic,Sedan,2020,Used,Automatic,Saloon,Petrol,"1,000 cc","3,500 km"
"2,550,000",Toyota,Corolla,EE102,1995,Used,Manual,Station wagon,Petrol,"1,300 cc","152,000 km"
"1,750,000",Suzuki,Maruti,800,2006,Used,Manual,Hatchback,Petrol,798 cc,"79,675 km"
"7,490,000",Toyota,Allion,G Grade,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","150,000 km"
"13,700,000",Toyota,CHR,10,2018,Reconditioned,Automatic,Hatchback,Petrol,"1,200 cc","12,000 km"
"5,375,000",Honda,Insight,ZE2,2009,Used,Automatic,Saloon,Hybrid,"1,300 cc","135,000 km"
"3,850,000",Nissan,Leaf,G AERO STYLE,2014,Used,Automatic,Saloon,Electric,70 cc,"68,400 km"
"8,290,000",Honda,Vezel,Z Orange Package,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","83,000 km"
"3,045,000",Suzuki,Alto,LXI,2014,Used,Manual,Hatchback,Petrol,800 cc,"75,000 km"
"3,575,000",Toyota,Corolla,CE110 AUTO,1998,Used,Automatic,Saloon,Diesel,"2,000 cc","160,000 km"
"7,790,000",Toyota,Aqua,X Urban,2015,Used,Automatic,Hatchback,Hybrid,"1,490 cc","66,500 km"
"4,295,000",Nissan,Sunny,Fb15 Auto,2002,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km"
"8,050,000",Toyota,Vitz,2 Safety Package,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","11,800 km"
"6,125,000",Toyota,Vitz,First owner,2013,Used,Automatic,Hatchback,Petrol,"1,000 cc","92,000 km"
"4,590,000",Nissan,Sunny,N16,2006,Used,Automatic,Saloon,Petrol,"1,500 cc","125,000 km"
"7,950,000",Honda,Vezel,2014,2014,Used,Automatic,Hatchback,Petrol,"1,500 cc","122,586 km"
"5,875,000",Suzuki,Wagon R Stingray,Safty Package,2018,Used,Automatic,Hatchback,Hybrid,650 cc,"46,000 km"
"10,890,000",Toyota,Hilux,3L.AUTO,2007,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","140,000 km"
"23,500,000",Land Rover,Discovery,discovery 4,2010,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","150,000 km"
"1,580,000",Suzuki,Maruti,suzuki  maruti EFI,2003,Used,Manual,Hatchback,Petrol,800 cc,"71,500 km"
"3,650,000",Mitsubishi,Lancer,ck2,2000,Used,Manual,Saloon,Petrol,"1,500 cc","310,000 km"
"6,535,000",Honda,Fit,GP5 L Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","136,000 km"
"2,475,000",Hyundai,Sonata,H Matic,2001,Used,Automatic,Saloon,Petrol,"1,990 cc","121,000 km"
"3,275,000",Mazda,Familia,BJ5P,2000,Used,Automatic,Saloon,Petrol,"1,500 cc","120,000 km"
"3,675,000",Nissan,Sylphy,N16,2001,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km"
"5,800,000",Honda,CRV,2002,2002,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","180,000 km"
"11,190,000",Audi,A4,SILVER,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","152,000 km"
"3,845,000",Toyota,Passo,AUTO Full Option,2004,Used,Automatic,Hatchback,Petrol,"1,000 cc","112,000 km"
"4,575,000",Suzuki,Spacia,2016,2016,Used,Automatic,MPV,Petrol,650 cc,"93,000 km"
"3,575,000",Nissan,Sunny,FB15,2000,Used,Automatic,Saloon,Petrol,"1,300 cc","160,000 km"
"8,600,000",Toyota,Allion,Push Dual Multifunct,2011,Used,Automatic,Saloon,Petrol,"1,500 cc","58,000 km"
"15,500,000",Toyota,Fortuner,DPL 7 Seater,2014,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","120,000 km"
"18,500,000",Mitsubishi,L200,4WD,2020,Used,Manual,SUV / 4x4,Diesel,"3,000 cc","3,000 km"
"33,000,000",Toyota,Land Cruiser Prado,Diesel Auto Push,2012,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","110,000 km"
"7,950,000",Subaru,XV,Hybrid Crossover,2013,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","85,000 km"
"68,500,000",Land Rover,Range Rover,SWB Autobiography,2018,Used,Tiptronic,SUV / 4x4,Hybrid,"2,000 cc","31,000 km"
"9,675,000",Toyota,Axio,WXB,2016,Used,Automatic,Saloon,Petrol,"1,500 cc","78,000 km"
"5,870,000",Suzuki,Wagon R Stingray,Brand New,2018,Used,Automatic,Saloon,Hybrid,650 cc,"69,000 km"
"7,500,000",Toyota,Aqua,Urban G,2015,Used,Automatic,Hatchback,Petrol,"1,500 cc","83,000 km"
"14,500,000",Toyota,Land Cruiser Prado,120,2006,Used,Manual,SUV / 4x4,Petrol,"2,700 cc","151,000 km"
"3,590,000",Micro,Panda,Auto,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","9,930 km"
"3,300,000",Suzuki,A-Star,VXI,2011,Used,Manual,Hatchback,Petrol,"1,000 cc","94,150 km"
"5,695,000",Toyota,Corolla,121Corolla  2006,2006,Used,Automatic,Saloon,Petrol,"1,500 cc","120,000 km"
"255,000",Datsun,Other Model,Vb210,1975,Used,Manual,Station wagon,Petrol,"1,170 cc","100,000 km"
"5,275,000",Kia,Picanto,Full Option,2016,Used,Manual,Hatchback,Petrol,"1,000 cc","109,000 km"
"10,350,000",Toyota,Axio,AXIO WXB,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","69,000 km"
"1,890,000",Toyota,Carina,At170 Ti My Road Efi,1991,Used,Manual,Saloon,Petrol,"1,500 cc","165,000 km"
"9,950,000",Mitsubishi,Outlander,7 Seater,2011,Used,Tiptronic,SUV / 4x4,Petrol,"2,000 cc","55,500 km"
"3,890,000",Nissan,Sunny,FB15 Auto,2001,Used,Automatic,Saloon,Petrol,"1,500 cc","158,000 km"
"5,075,000",Suzuki,Wagon R,Wagon R FZ,2017,Used,Automatic,Hatchback,Petrol,660 cc,"98,652 km"
"4,290,000",Nissan,Sunny,Super Saloon,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","137,564 km"
"13,500,000",Mercedes Benz,E200,E200,2010,Used,Automatic,Saloon,Petrol,"1,800 cc","105,000 km"
"5,725,000",Toyota,Aqua,Limited,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc","158,946 km"
"8,790,000",Suzuki,Swift,RS FULLY LOADED,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","33,000 km"
"39,500,000",Land Rover,Discovery,4 HSE DIESEL,2014,Used,Automatic,SUV / 4x4,Diesel,"2,990 cc","77,000 km"
"39,000,000",Toyota,Land Cruiser Prado,G FRONTIER,2017,Used,Automatic,SUV / 4x4,Petrol,"2,690 cc","33,000 km"
"13,890,000",Toyota,Premio,8 AIRBAGS FULLY LOAD,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","36,000 km"
"4,950,000",Suzuki,Wagon R FX,Safety,2017,Used,Automatic,Hatchback,Hybrid,650 cc,"63,000 km"
"7,525,000",Toyota,Axio,G GRADE HYBRID,2013,Used,Automatic,Saloon,Hybrid,"1,500 cc","110,000 km"
"11,400,000",Honda,Vezel,RS Sensing,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","74,500 km"
"2,690,000",Tata,Indica,Xeta,2015,Used,Manual,Hatchback,Petrol,"1,200 cc","55,000 km"
"8,990,000",Toyota,Axio,G GRADE FACE LIFT,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","79,000 km"
"15,890,000",Toyota,Land Cruiser Prado,TX LIMITED,2008,Used,Automatic,SUV / 4x4,Petrol,"2,690 cc","94,000 km"
"27,390,000",Mercedes Benz,C200,PREMIUM PACKAGE,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","27,000 km"
"13,290,000",Toyota,CHR,G TURB BLACK TOP 2WD,2018,Used,Automatic,Station wagon,Petrol,"1,200 cc","22,000 km"
"4,275,000",Toyota,Hilux,LN 106,1995,Used,Manual,SUV / 4x4,Diesel,"2,800 cc","218,400 km"
"6,200,000",Nissan,Other Model,Nissan Cedric Y34,2000,Used,Automatic,Saloon,Diesel,"3,200 cc","186,000 km"
"10,390,000",BMW,X1,DIESEL,2011,Used,Automatic,Station wagon,Diesel,"2,000 cc","63,000 km"
"21,790,000",Toyota,Hilux,DOUBLE CAB V GRADE,2019,Used,Automatic,SUV / 4x4,Diesel,"2,980 cc","30,000 km"
"14,790,000",Toyota,Premio,G SUPERIOR,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","43,000 km"
"12,990,000",Toyota,CHR,GT BLACK TOP 2WD,2018,Used,Automatic,Station wagon,Petrol,"1,200 cc","45,000 km"
"3,525,000",Nissan,Sunny,FB 15,2001,Used,Automatic,Saloon,Petrol,"1,300 cc","180,000 km"
"11,650,000",Toyota,Premio,G Superior,2014,Used,Automatic,Saloon,Petrol,"1,500 cc","112,000 km"
"17,200,000",Toyota,Premio,G Superior,2019,Used,Automatic,Saloon,Petrol,"1,500 cc","16,000 km"
"2,100,000",Mitsubishi,4DR,1971,1971,Used,Manual,SUV / 4x4,Diesel,"2,700 cc","45,000 km"
"7,325,000",Toyota,Vitz,Toyota Vitz-2017,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","68,000 km"
"6,300,000",Toyota,Axio,X Limited,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","125,000 km"
"10,800,000",Mitsubishi,Montero,DDI,2001,Used,Tiptronic,SUV / 4x4,Diesel,"3,200 cc","84,000 km"
"4,590,000",Toyota,Corolla,Fielder G Grade,2005,Used,Automatic,Station wagon,Petrol,"1,500 cc","117,500 km"
"445,000",Mitsubishi,Lancer,L light,1976,Used,Manual,Saloon,Petrol,"1,200 cc","12,345 km"
"12,290,000",Mitsubishi,Outlander,PHEV HYBRID,2013,Used,Automatic,SUV / 4x4,Petrol,"1,999 cc","88,860 km"
"5,350,000",Suzuki,Wagon R FX,Safety,2018,Used,Automatic,Hatchback,Hybrid,660 cc,"15,000 km"
"10,950,000",Toyota,Hilux,4 WD Manual,2009,Used,Manual,SUV / 4x4,Diesel,"3,000 cc","114,500 km"
"6,825,000",Honda,Fit,GP5 S,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","98,000 km"
"5,390,000",Micro,Kyron,4WD Auto 5FW,2008,Used,Tiptronic,SUV / 4x4,Diesel,"2,000 cc","159,000 km"
"13,500,000",Kia,Sorento,Kia Sorento,2012,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","43,000 km"
"3,190,000",Mazda,Familia,323-Auto 1.5,2000,Used,Automatic,Saloon,Petrol,"1,500 cc","146,000 km"
"1,500,000",Suzuki,Maruti,Suzuki Maruti,2003,Used,Manual,Hatchback,Petrol,800 cc,"90,000 km"
"6,125,000",Toyota,Aqua,Toyota Aqua S grade,2012,Used,Automatic,Hatchback,Hybrid,"1,490 cc","120,000 km"
"6,350,000",Suzuki,Wagon R Stingray,-,2017,Used,Tiptronic,Hatchback,Petrol,650 cc,"53,000 km"
"16,950,000",Toyota,Raize,Toyota,2020,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","8,400 km"
"9,750,000",Honda,Vezel,2016,2016,Used,Automatic,Coup̩/Sports,Hybrid,"1,490 cc","76,549 km"
"13,690,000",Mitsubishi,Montero,Sport Diesel,2011,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc","130,849 km"
"3,490,000",Suzuki,A-Star,Maruti,2012,Used,Manual,Hatchback,Petrol,999 cc,"123,000 km"
"6,000,000",Honda,CRZ,Sport,2010,Used,Tiptronic,Coup̩/Sports,Hybrid,"1,500 cc","90,000 km"
"675,000",Nissan,Dutsun,B310,1980,Used,Manual,Saloon,Petrol,"1,400 cc","277,881 km"
"12,990,000",Toyota,CHR,GT TURBO,2018,Used,Automatic,Coup̩/Sports,Petrol,"1,190 cc","41,545 km"
"8,290,000",Toyota,Allion,Full Option,2010,Used,Automatic,Saloon,Petrol,"1,490 cc","98,374 km"
"2,375,000",Suzuki,Alto,Lxi,2007,Used,Manual,Hatchback,Petrol,800 cc,"111,578 km"
"6,500,000",Honda,Fit,GP 5,2013,Used,Automatic,Station wagon,Hybrid,"1,500 cc","110,000 km"
"7,290,000",Toyota,Vitz,Edition 3,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","51,000 km"
"1,500,000",Chery,QQ,chery qq,2011,Used,Manual,Hatchback,Petrol,812 cc,"74,588 km"
"1,975,000",Suzuki,Maruti,800CC,2011,Used,Manual,Hatchback,Petrol,800 cc,"14,070 km"
"6,950,000",Suzuki,Grand Vitara,2007 Pearl White,2007,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","170,000 km"
"1,725,000",Suzuki,Maruti,800CC,2005,Used,Manual,Hatchback,Petrol,800 cc,"59,400 km"
"6,950,000",Honda,Fit,GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","120,000 km"
"7,490,000",Toyota,Axio,2013 G GRADE,2013,Used,Automatic,Saloon,Hybrid,"1,490 cc","157,420 km"
"7,990,000",Toyota,Axio,G GRDAE,2015,Used,Automatic,Saloon,Petrol,"1,490 cc","110,810 km"
"3,350,000",Toyota,Corolla,SE 111,1997,Used,Automatic,Saloon,Petrol,"1,330 cc","147,000 km"
"5,300,000",Suzuki,Wagon R FZ,fz,2017,Used,Automatic,Hatchback,Hybrid,650 cc,"58,000 km"
"17,500,000",Audi,Q2,Sunroof Full Option,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc","25,000 km"
"9,500,000",Toyota,Land Cruiser Prado,TZ,1997,Used,Automatic,SUV / 4x4,Petrol,"3,400 cc","167,000 km"
"14,250,000",Mitsubishi,Montero,GLS FULLY LOADED,2007,Used,Automatic,SUV / 4x4,Petrol,"3,000 cc","149,128 km"
"28,750,000",Peugeot,5008,GT Line,2020,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,200 cc","7,000 km"
"88,000,000",Land Rover,Range Rover,SV Diesel,2016,Used,Automatic,SUV / 4x4,Petrol,"3,000 cc","42,000 km"
"18,800,000",Toyota,Premio,G Superior EX,2019,Used,Automatic,Saloon,Petrol,"1,500 cc","9,000 km"
"675,000",Toyota,Corolla,KE70,1983,Used,Manual,Saloon,Petrol,"1,300 cc","319,200 km"
"8,900,000",Toyota,Prius,S Grade,2015,Used,Automatic,Saloon,Hybrid,"1,790 cc","87,000 km"
"4,950,000",Suzuki,Spacia,2016 G Grade,2016,Used,Automatic,Hatchback,Petrol,680 cc,"87,680 km"
"6,850,000",Daihatsu,Boon,G Grade,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","41,000 km"
"7,990,000",Toyota,Allion,Full Option,2008,Used,Automatic,Saloon,Petrol,"1,490 cc","124,262 km"
"8,450,000",Honda,Grace,Ex,2014,Used,Tiptronic,Saloon,Hybrid,"1,500 cc","87,000 km"
"7,890,000",Toyota,Allion,260,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","172,000 km"
"14,000,000",Toyota,Land Cruiser Prado,Box Prado KZJ78,1995,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","401,000 km"
"650,000",Fiat,Uno,fiat,1986,Used,Manual,Hatchback,Petrol,"1,100 cc","100,000 km"
"7,490,000",Toyota,Tank,G Custom,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","45,000 km"
"4,675,000",Toyota,Carina,toyota,1999,Used,Automatic,Saloon,Petrol,"1,800 cc","226,531 km"
"2,900,000",Toyota,Starlet,toyota starlet,1991,Used,Manual,Hatchback,Petrol,"1,300 cc","252,000 km"
"11,250,000",Mitsubishi,Montero,V6,2006,Used,Tiptronic,SUV / 4x4,Petrol,"3,000 cc","109,000 km"
"2,975,000",Toyota,Carina,AT192,1995,Used,Manual,Saloon,Petrol,"1,500 cc","150,000 km"
"7,390,000",Honda,Fit,GP5 S Safety,2015,Used,Automatic,Hatchback,Hybrid,"1,490 cc","90,000 km"
"13,990,000",Honda,Vezel,RS Electric,2019,Used,Automatic,SUV / 4x4,Hybrid,"1,490 cc","64,762 km"
"92,000,000",Land Rover,Range Rover,Vogue,2019,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","20,364 km"
"30,500,000",BMW,530e,M Sport,2017,Used,Automatic,Saloon,Petrol,"2,000 cc","62,000 km"
"2,190,000",Nissan,Pulsar,FN14 SUPER SALOON,1993,Used,Manual,Saloon,Petrol,"1,500 cc","184,000 km"
"51,000,000",Land Rover,Discovery,HSE,2018,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","38,730 km"
"67,500,000",Land Rover,Range Rover Sport,HSE Autobiography,2019,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","35,000 km"
"27,500,000",BMW,ActiveHybrid 7,BMW,2013,Used,Automatic,Saloon,Petrol,"3,000 cc","64,000 km"
"44,000,000",Toyota,Land Cruiser Prado,TRJ150t TX-Limited,2017,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","38,000 km"
"58,500,000",Toyota,Land Cruiser Sahara,V8 ZX 202 URJ 202,2015,Used,Automatic,SUV / 4x4,Petrol,"4,600 cc","109,000 km"
"4,290,000",Toyota,Corolla,121,2004,Used,Manual,Saloon,Petrol,"1,300 cc","142,000 km"
"38,000,000",BMW,740e,Luxury Line,2018,Used,Tiptronic,Saloon,Petrol,"2,000 cc","28,000 km"
"7,000,000",Honda,Fit,GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","94,000 km"
"21,600,000",Mercedes Benz,E220,Diesel,2013,Used,Automatic,Saloon,Diesel,"2,200 cc","42,000 km"
"4,150,000",Mitsubishi,L200,Single Cab,2008,Used,Manual,SUV / 4x4,Diesel,"2,800 cc","190,000 km"
"3,650,000",Nissan,Sunny,Car,2001,Used,Automatic,Saloon,Petrol,"1,300 cc","95,000 km"
"6,990,000",Honda,Fit,GP 5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","89,000 km"
"9,450,000",Kia,Sorento,(1-10),2011,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc","92,000 km"
"6,575,000",Toyota,Aqua,(used),2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","94,000 km"
"2,385,000",Suzuki,Alto,Full Option,2005,Used,Manual,Hatchback,Petrol,800 cc,"98,500 km"
"8,290,000",Mitsubishi,Lancer,EX GLS,2011,Used,Automatic,Saloon,Petrol,"1,500 cc","141,440 km"
"15,700,000",Toyota,Premio,premio g superior,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","30,000 km"
"6,900,000",Toyota,Axio,2011,2011,Used,Automatic,Saloon,Petrol,"1,500 cc","115,950 km"
"3,890,000",Nissan,Sunny,FB 15,2001,Used,Automatic,Saloon,Petrol,"1,500 cc","188,000 km"
"7,750,000",Toyota,Prius,S GRADE,2013,Used,Automatic,Hatchback,Hybrid,"1,800 cc","168,000 km"
"4,750,000",Austin,Mini Cooper,S 1998,1998,Used,Automatic,Hatchback,Petrol,"1,300 cc","80,000 km"
"3,225,000",Micro,Panda,2018,2018,Used,Manual,Hatchback,Petrol,"1,000 cc","31,425 km"
"8,650,000",Honda,Vezel,Z Grade,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","51,000 km"
"8,475,000",Honda,Vezel,Z Orange Grade,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","102,000 km"
"8,250,000",Toyota,Vitz,Edition-2,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","31,000 km"
"1,350,000",Nissan,Sunny,Sunny HB 12,1986,Used,Manual,Saloon,Petrol,"1,480 cc","260,000 km"
"6,500,000",Mazda,RX,Series 1,2004,Used,Tiptronic,Coup̩/Sports,Petrol,"1,300 cc","80,000 km"
"12,890,000",Toyota,CHR,BLACK TOP,2018,Used,Automatic,Coup̩/Sports,Petrol,"1,190 cc","63,064 km"
"42,500,000",BMW,740Le,LWB M-Sport,2016,Used,Tiptronic,Saloon,Petrol,"2,000 cc","48,000 km"
"10,475,000",Toyota,Axio,WXB Hybrid,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","53,000 km"
"8,650,000",Toyota,Axio,G grade,2015,Used,Automatic,Saloon,Hybrid,"1,490 cc","109,400 km"
